,ID,Title,Japanese,English,Synopsis,Type,Episodes,Status,Start_Aired,End_Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration_Minutes,Rating,Score,Scored_Users,Ranked,Popularity,Members,Favorites,year
14832,12807,Wonder-kun no Hatsu Yume Uchuu Ryokou,ワンダー君の初夢宇宙旅行,Unknown,"This is the story of a friendship between a boy named Taro and the mysterious Wonder-kun, using ""the first dream of the New Year"" as a motif. Guided by Wonder-kun, Taro departs on a space trip searching for adventure.

This work combines live-action and animation and was broadcast by NHK for kids staying at home watching TV over the New Year holidays. The program was 20 minutes long but the story portion was roughly 11 minutes, as such MAL will reflect the duration of the anime itself rather than the program it was shown in.

(Source: Official Site)",Special,1.0,Finished Airing,"Jan 2, 1969",Not Available,Mushi Production,Unknown,Unknown,Original,Adventure,Unknown,Unknown,11.0,G - All Ages,,,159962.0,14855,391,0,1969.0
12371,28371,Dr. Slump: Arale-chan - Penguin Mura Eiyuu Densetsu,Dr.スランプアラレちゃんスペシャル ペンギン村英雄伝説,Dr. Slump Hero Legend of Penguin Village,Unknown,Special,1.0,Finished Airing,"Jan 2, 1982",Not Available,Unknown,Unknown,Toei Animation,Manga,"Comedy, Sci-Fi",Gag Humor,young boy,46.0,PG-13 - Teens 13 or older,5.981,221.0,91682.0,12383,856,1,1982.0
10575,2629,Doraemon and Itchy the Stray,ドラえもん のら犬「イチ」の国,Unknown,Unknown,Special,1.0,Finished Airing,"Jan 2, 1987",Not Available,Asatsu DK,Unknown,Unknown,Unknown,"Comedy, Sci-Fi",Unknown,"Kids, Shounen",22.0,PG - Children,6.481,736.0,65152.0,10587,1684,1,1987.0
17572,35529,Kkachi ae Nalgae,까치의 날개,Unknown,"A direct sequel to Tteodori Kkachi.


This story takes a darker turn, Kkachi's father steals from his company's funds to get Annie surgery. She dies on the operating table leaving both father and son heartbroken even more (as Annie's mother herself died sometime between this special and the last special). Kkachi's father goes to jail for theft and Kkachi falls into a depression. They slowly heal alongside magpies and Kkachi's father remarries again after he's released from prison, this time to Kkachi's female mentor who helped him overcome his depression.
 ",Special,1.0,Finished Airing,"Jan 2, 1988",Not Available,Unknown,Unknown,Unknown,Original,"Drama, Sports",Team Sports,Unknown,80.0,G - All Ages,,,192472.0,17598,197,0,1988.0
14046,41325,Kageyama Tamio no Double Fantasy,景山民夫のダブルファンタジー,Unknown,A 2-part TV special. The first part is a comedic bickering couple taking a sketchy plane for vacation. The second part is a horror a camera crew encounter while staying at the Hotel Southpacific after landing.,Special,1.0,Finished Airing,"Jan 2, 1994",Not Available,Unknown,Unknown,Shin-Ei Animation,Original,"Comedy, Horror",Unknown,Unknown,25.0,PG-13 - Teens 13 or older,5.971,189.0,92082.0,14066,484,0,1994.0
14716,8417,Bonobono (TV) Specials,ぼのぼの,Bonobono,TV specials aired on TV Tokyo following the TV series.,Special,9.0,Finished Airing,"Jan 2, 1997","Dec 23, 1998",Group TAC,Unknown,Unknown,4-koma manga,Comedy,Anthropomorphic,Unknown,,G - All Ages,,,171522.0,14738,400,1,1997.0
4365,3861,Shaman King Specials,シャーマンキング,Unknown,"Throughout the broadcast of Shaman King, many shorts (usually referred to as Shaman King omake and TV specials) were made on special days of the year related to spirits and the like. The omake were short stories that were made for humorous effect. Apparently, all of the omake fit into the story before the Shaman Fight 2nd round. Documents of the Shaman Fight was shown with a New Year's omake as well. The TV Specials were aired after specific points of the story as well as on holidays. The specials were never dubbed in English, and, most likely, never will be. 

(Source: Wikipedia)",Special,5.0,Finished Airing,"Jan 2, 2002","Jul 24, 2003",TV Tokyo Music,Unknown,Xebec,Manga,"Action, Comedy, Supernatural",Unknown,young boy,35.0,PG-13 - Teens 13 or older,7.251,7589.0,27062.0,4369,19418,24,2002.0
13310,33874,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Maguro no Notta Keikan,こちら葛飾区亀有公園前派出所 マグロに乗った警官,Unknown,A Kochikame special that takes place on a fisherman's boat.,Special,1.0,Finished Airing,"Jan 2, 2005",Not Available,Unknown,Unknown,Unknown,Manga,Comedy,"Adult Cast, Detective",Unknown,22.0,PG-13 - Teens 13 or older,6.441,158.0,67292.0,13327,622,0,2005.0
16556,8192,Hoshi Shinichi Short Short Special,星新一ショートショート,Unknown,"A special that features six stories - four animated, and two live-action. The four animated stories and their animators are ""Muryou no Denwaki"" (""Free Phone"") by Pantagraph, ""Atarashii Asobi"" by Tayuta Mikage, ""Kōtta Jikan"" by Tetsuro Kodama, and ""Gogo no Kyouryuu"" by Takashi Katou. The two live-action stories are ""My Kokka"" (""My Nation"") and ""Kofuu na Ai."" ",Special,1.0,Finished Airing,"Jan 2, 2010",Not Available,Directions,Unknown,Unknown,Book,"Comedy, Sci-Fi",Unknown,Unknown,20.0,PG-13 - Teens 13 or older,,,184972.0,16581,256,0,2010.0
3440,21541,Hentai Ouji to Warawanai Neko.: Henneko BBS,変態王子と笑わない猫。へんねこBBS,Unknown,Specials that were initially broadcasted as CMs starting in January 2013 and later included in BD/DVD volumes.,Special,13.0,Finished Airing,"Jan 2, 2013","Mar 27, 2013",Media Factory,Unknown,J.C.Staff,Light novel,Comedy,Unknown,Unknown,30.0,PG-13 - Teens 13 or older,6.701,13739.0,52922.0,3442,32069,27,2013.0
17584,21913,Kanbee-kun ga Yuku,官兵衛くんがゆく,Unknown,"Kanbee-kun with Nobunaga, Hideyoshi, and Ieyasu in manga. They are popular characters from ""Rekishi Hiwa Historia,"" the history show.",Special,3.0,Finished Airing,"Jan 2, 2014","Jan 3, 2014",NHK,Unknown,Unknown,Unknown,Comedy,Historical,Kids,2.0,PG - Children,,,190372.0,17609,196,0,2014.0
10842,37000,Bernard-jou Iwaku.: Ofuro Dokusho,バーナード嬢曰く。おふろ読書,Unknown,Special episode included with BD/DVD release.,Special,1.0,Finished Airing,"Jan 20, 2017",Not Available,Unknown,Unknown,Creators in Pack,Manga,Comedy,Unknown,Unknown,3.0,PG-13 - Teens 13 or older,5.661,636.0,105482.0,10854,1510,0,2017.0
13398,40347,Shounen Sunday CM: Kekkaishi,CM 小学館 少年サンデー「結界師」編,Unknown,Kekkaishi television commercial for Shounen Sunday magazine.,Special,1.0,Finished Airing,Jan 2005,Not Available,Unknown,Unknown,Unknown,Manga,"Fantasy, Supernatural",Mythology,young boy,30.0,PG-13 - Teens 13 or older,5.681,193.0,104722.0,13415,603,1,2005.0
19282,52687,Shounen Sunday CM: Hayate no Gotoku!,CM 小学館 少年サンデー 「ハヤテのごとく！」編,Unknown,Hayate no Gotoku! television commercial for the Shounen Sunday magazine.,Special,1.0,Finished Airing,Jan 2007,Not Available,Unknown,Unknown,Unknown,Manga,"Action, Comedy, Romance","Harem, Parody",young boy,30.0,PG-13 - Teens 13 or older,,,150462.0,19308,88,0,2007.0
19418,52688,Shounen Sunday CM: Zettai Karen Children,CM 小学館 少年サンデー 「絶対可憐チルドレン」編,Unknown,Zettai Karen Children television commercial for the Shounen Sunday magazine.,Special,1.0,Finished Airing,Jan 2008,Not Available,Unknown,Unknown,Unknown,Manga,"Action, Comedy, Supernatural",Unknown,young boy,30.0,PG-13 - Teens 13 or older,,,150602.0,19446,78,0,2008.0
11635,28815,Bamboo Blade: CM Fanfu-Fufe-Fo,バンブーブレード ：CM 「ふぁんふ～ふふぇ～ふぉ」,Unknown,Bamboo Blade commercials featuring new animation. Some recycle scenarios such as Tama-chan sleeping in very high places or Miya-Miya fighting off drunk salary men in an RPG style. Others cross-over with each other like Azuma's space adventure scenario colliding with Yuuji's bicycle race scenario. The final commercial has all the characters meet together and take a photograph.,Special,24.0,Finished Airing,Jan 2008,Apr 2008,Unknown,Unknown,Unknown,Unknown,"Comedy, Sci-Fi",Parody,Unknown,30.0,G - All Ages,5.701,277.0,103642.0,11647,1102,0,2008.0
12695,18795,Dagram vs. Round-Facer,DOUGRAM vs ROUND-FACER,Unknown,Flying Dougram battles in space.,Special,1.0,Finished Airing,"Jan 21, 1987",Not Available,Unknown,Unknown,Sunrise,Original,Sci-Fi,"Mecha, Space",Unknown,2.0,PG-13 - Teens 13 or older,4.901,327.0,125332.0,12709,765,0,1987.0
9009,3620,Blue Seed Omake,ブルーシード おまけ,Unknown,"Extra bits meant to add to the Blue Seed story.

Episodes 1-13 are extras shown on the video releases of Blue Seed in Japan. They take place after every other episode, such as Omake 1 follows episode 2.

Episode 14 is an extra featured with OVA Blue Seed 1.5.",Special,14.0,Finished Airing,"Jan 21, 1995","Jun 21, 1996",Unknown,"ADV Films, Discotek Media",Production I.G,Unknown,Comedy,Parody,Unknown,5.0,PG-13 - Teens 13 or older,6.781,1219.0,49102.0,9018,2942,3,1995.0
12950,29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice & Fiction",薬師寺涼子の怪奇事件簿 浜町ボイス＆フィクション,Ryoko's Case File Special,"A recap of the last few episodes with some commentary by Jacqueline, as well as Ryoko, and Izumida.",Special,1.0,Finished Airing,"Jan 21, 2009",Not Available,Starchild Records,Unknown,Doga Kobo,Light novel,"Mystery, Supernatural",Detective,Unknown,16.0,PG-13 - Teens 13 or older,5.921,124.0,94672.0,12964,709,0,2009.0
7060,37814,Inazuma Eleven: Reloaded - Soccer no Henkaku,イナズマイレブン リローデッド ～サッカーの変革へんかく～,Unknown,"Special prologue episode of the Inazuma Eleven: Ares no Tenbin series. It is a remake of the original Inazuma Eleven episode 27.

After defeating Zeus and becoming the Football Frontier champions, the members of Raimon return to the soccer club. Unlike episode 27, the club is not invaded by aliens. Instead, everyone congratulates the team members for their remarkable achievements.

Kidou Yuuto and Gouenji Shuuya then propose to take on the world. Hibiki Seigou comes in and, incidentially, proposes a match between Raimon and the Spanish youth league champion, Barcelona Orb.

(Source: Inazuma Eleven Wiki)",Special,1.0,Finished Airing,"Jan 21, 2018",Not Available,Unknown,Unknown,OLM,Game,Sports,Team Sports,Unknown,24.0,G - All Ages,6.971,2828.0,40312.0,7066,5897,3,2018.0
6103,23363,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: Ore no Imouto ga Konnani Eroge na Wake Nai,俺の妹がこんなに可愛いわけがない。 俺の妹がこんなにエロゲーなわけがない〜逆襲の秋美〜,Unknown,Gal game animation special included in DVD/Blu-ray Vol.8.,Special,1.0,Finished Airing,"Jan 22, 2014",Not Available,Aniplex,Unknown,Unknown,Light novel,"Comedy, Romance",Unknown,Unknown,44.0,PG-13 - Teens 13 or older,6.421,2652.0,68092.0,6109,8496,4,2014.0
4640,23703,Gatchaman Crowds: Embrace,ガッチャマン クラウズ『Embrace』,Unknown,Director's cut of episode 12 included with the BD/DVD box release. Contains about 15 minutes of new content. ,Special,1.0,Finished Airing,"Jan 22, 2014",Not Available,VAP,Unknown,Tatsunoko Production,Original,"Adventure, Sci-Fi",Unknown,Unknown,23.0,PG-13 - Teens 13 or older,7.361,7965.0,21722.0,4645,16796,11,2014.0
13340,35116,Warau Salesman Dai SP-banashi,笑ゥせぇるすまん 第SP話,Unknown,Specials of Warau Salesman broadcasted intermittently during the main show not included in the episode count of the main show. They are 3 times the length of a normal episode and fill a half hour time-slot.,Special,8.0,Finished Airing,"Jan 23, 1990","Jul 7, 1992",Unknown,Unknown,Shin-Ei Animation,Manga,"Comedy, Drama, Supernatural","Adult Cast, Psychological",teenager,30.0,PG-13 - Teens 13 or older,6.061,146.0,87572.0,13357,616,0,1990.0
5874,30237,Hyakka Ryouran: Samurai After Specials,百花繚乱 サムライアフター,Unknown,Specials included with the Hyakka Ryouran: Samurai After BDs.,Special,2.0,Finished Airing,"Jan 23, 2015","Jul 1, 2015",Unknown,Unknown,Arms,Unknown,Ecchi,Unknown,Unknown,4.0,R+ - Mild Nudity,6.451,3690.0,66992.0,5879,9356,4,2015.0
10738,5652,Glass no Kantai: La Legende du Vent de l'Univers Specials,ガラスの艦隊～La legende du vent de l'univers～,Glass Fleet The Legend of the Wind of the Universe Specials,"Episodes 16.5 and 20.5.

Glass no Kantai Special episodes focus on the history behind the Imperial Royal Family, recounting the events that happened before the TV Series.",Special,2.0,Finished Airing,"Jan 24, 2007","Mar 28, 2007",Sotsu,Unknown,Unknown,Original,"Adventure, Sci-Fi",Unknown,Unknown,24.0,PG-13 - Teens 13 or older,6.141,505.0,83232.0,10750,1571,3,2007.0
5932,22335,Teekyuu 3 Specials,てーきゅう３期 映像特典,Teekyu 3 Specials,Short specials included in the BD release.,Special,2.0,Finished Airing,"Jan 24, 2014",Not Available,Earth Star Entertainment,Unknown,MAPPA,Manga,"Comedy, Sports",School,young boy,2.0,PG-13 - Teens 13 or older,6.481,5067.0,64942.0,5938,9106,2,2014.0
8929,39066,Karakuri Circus: Makuai - Soshite Mata Kaimaku Bell,幕間~そしてまた開幕ベル~,Unknown,Recap of the first 14 episodes of Karakuri Circus.,Special,1.0,Finished Airing,"Jan 24, 2019",Not Available,Unknown,Unknown,Studio VOLN,Manga,"Adventure, Mystery",Unknown,young boy,24.0,PG-13 - Teens 13 or older,6.161,815.0,82452.0,8938,3045,1,2019.0
20646,43931,Xin Datou Er Zi He Xiao Tou Baba: Fu Shu Song Ji,新大头儿子和小头爸爸之福鼠送吉,Unknown,Unknown,Special,1.0,Finished Airing,"Jan 24, 2020",Not Available,Unknown,Unknown,Unknown,Unknown,Slice of Life,Unknown,Kids,49.0,G - All Ages,,,161982.0,20676,35,0,2020.0
6785,6209,Macross 7 Plus,マクロス7ぷらす,Unknown,"A series of 2-3 minute shorts revealing the everyday life of some characters, back-story of others, and the occasional music video. Originally included as extras on the Macross 7 VHS and laserdisc releases.",Special,11.0,Finished Airing,"Jan 25, 1995","Jan 26, 1996",Studio Nue,Unknown,Production Reed,Original,Slice of Life,"Mecha, Music, Space",Unknown,2.0,PG-13 - Teens 13 or older,6.791,2691.0,48622.0,6791,6534,6,1995.0
10048,6245,Spirit of Wonder: China-san Tanpenshuu,チャイナさん 短編集,Spirit of Wonder China-san Short Stories,Three short stories featuring China-san.,Special,3.0,Finished Airing,"Jan 25, 2001","Jan 23, 2004",Toshiba EMI,Unknown,Ajia-Do,Unknown,"Comedy, Sci-Fi",Unknown,teenager,13.0,R+ - Mild Nudity,6.541,791.0,61682.0,10060,2025,1,2001.0
9754,13287,Galaxy Angel Specials,ギャラクシーエンジェル,Galaxy Angel Specials,VHS/DVD only episodes 21 and 26.,Special,2.0,Finished Airing,"Jan 25, 2002",Not Available,Broccoli,"Nozomi Entertainment, Bandai Entertainment",Madhouse,Game,"Comedy, Sci-Fi",Unknown,Unknown,13.0,PG-13 - Teens 13 or older,6.801,923.0,47952.0,9766,2241,1,2002.0
6810,6153,Saint Seiya Recap,聖闘士星矢 総集編,Saint Seiya Summary,A summary of the 114 episodes of the TV series Saint Seiya.,Special,1.0,Finished Airing,"Jan 25, 2003",Not Available,Unknown,Unknown,Toei Animation,Unknown,"Adventure, Fantasy, Sci-Fi",Unknown,young boy,25.0,PG-13 - Teens 13 or older,7.131,2917.0,33282.0,6816,6451,8,2003.0
12509,22591,Patalliro Saiyuuki! Special,パタリロ西遊記！第27話,Unknown,Unaired episode 27 of Patalliro Saiyuuki! that was included in the 5th DVD volume.,Special,1.0,Finished Airing,"Jan 25, 2006",Not Available,Unknown,Unknown,Magic Bus,Unknown,"Adventure, Boys Love, Comedy, Fantasy",Unknown,young girl,9.0,PG-13 - Teens 13 or older,5.911,143.0,94762.0,12523,815,0,2006.0
5120,6330,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako!,フリアグネ&マリアンヌのなぜなにシャナ!なんでも質問箱!,Unknown,A series of short specials where Friagne and Marianne explain different terms from the show.,Special,8.0,Finished Airing,"Jan 25, 2006","Aug 25, 2006",Unknown,"Geneon Universal Entertainment, Funimation",J.C.Staff,Unknown,"Comedy, Fantasy, Supernatural",Unknown,Unknown,4.0,PG-13 - Teens 13 or older,6.601,4359.0,58302.0,5125,13086,2,2006.0
3357,1066,Shakugan no Shana-tan,灼眼のシャナたん,Unknown,"Shana-tan specials bundled with the first and fifth volume pre-orders of the Shakugan no Shana DVD, the limited edition Shakugan no Shana guide book, and the limited edition Shakugan no Shana Movie preview DVD special.

Episodes
#1: Shakugan no Shana-tan
#2: Shakugan no Shana-tan Returns
#3: Itadaki no Hecate-tan
#4: Banjou no Carmel-san",Special,4.0,Finished Airing,"Jan 25, 2006","Apr 4, 2007",Unknown,"Geneon Universal Entertainment, Funimation",J.C.Staff,Light novel,Comedy,Parody,Unknown,6.0,PG-13 - Teens 13 or older,7.081,17660.0,35592.0,3359,34030,22,2006.0
11114,39316,Busou Renkin: Mahiro no Busou Renkin Kouza,武装錬金,Unknown,Specials included with the DVD release of Busou Renkin.,Special,11.0,Finished Airing,"Jan 25, 2007","Sep 21, 2007",Unknown,Unknown,Xebec,Manga,Comedy,Unknown,Unknown,3.0,PG-13 - Teens 13 or older,5.901,318.0,95262.0,11124,1354,0,2007.0
